step,gpu_mem_gb,gpu_mem_reserved_gb
133,6.544281,18.626953
134,6.660479,18.626953
135,6.028274,18.626953
136,6.480412,18.626953
137,6.236635,18.626953
138,6.056185,18.626953
139,6.394880,18.626953
140,6.029397,18.626953
141,6.061530,18.626953
142,5.985627,18.626953
143,6.257668,18.626953
144,6.180772,18.626953
145,5.894998,18.626953
146,6.431282,18.626953
147,6.061532,18.626953
148,6.237029,18.626953
149,5.864918,18.626953
150,6.310277,18.626953
151,6.198191,18.626953
152,6.302221,18.626953
153,6.146894,18.626953
154,6.356371,18.626953
155,6.244692,18.626953
156,5.857958,18.626953
157,5.872831,18.626953
158,5.985829,18.626953
159,6.181705,18.626953
160,5.977946,18.626953
161,6.439885,18.626953
162,6.147297,18.626953
163,6.154214,18.626953
164,6.146894,18.626953
165,6.189605,18.626953
166,6.226148,18.626953
167,6.310277,18.626953
168,6.154866,18.626953
169,5.857773,18.626953
170,6.528574,18.626953
171,5.796398,18.626953
172,5.949060,18.626953
173,6.318594,18.626953
174,6.198227,18.626953
175,6.216410,18.626953
176,6.029498,18.626953
177,6.543778,18.626953
178,6.035360,18.626953
179,6.280676,18.626953
180,6.265725,18.626953
181,6.028578,18.626953
182,6.364424,18.626953
183,6.223704,18.626953
184,6.226148,18.626953
185,6.302221,18.626953
186,5.872975,18.626953
187,6.234204,18.626953
188,6.154858,18.626953
189,6.224329,18.626953
190,6.236635,18.626953
191,5.834884,18.626953
192,6.317212,18.626953
193,5.888038,18.626953
194,6.575644,18.626953
195,6.197556,18.626953
196,5.910016,18.626953
197,6.155596,18.626953
198,5.820349,18.626953
199,6.416582,18.626953
200,6.535910,18.626953
201,6.440102,18.626953
202,6.661141,18.626953
203,5.970610,18.626953
204,6.155276,18.626953
205,5.970836,18.626953
206,6.164286,18.626953
207,6.244692,18.626953
208,6.394508,18.626953
209,6.069651,18.626953
210,6.439885,18.626953
211,6.542506,18.626953
212,6.272042,18.626953
213,6.244692,18.626953
214,6.028481,18.626953
215,6.061530,18.626953
216,6.155596,18.626953
217,6.310999,18.626953
218,6.041982,18.626953
219,5.910016,18.626953
220,6.155596,18.626953
221,5.985837,18.626953
222,6.154950,18.626953
223,6.265725,18.626953
224,6.154950,18.626953
225,6.215561,18.626953
226,6.244692,18.626953
227,6.372566,18.626953
228,5.941176,18.626953
229,6.215648,18.626953
230,5.879481,18.626953
231,6.048254,18.626953
232,6.188828,18.626953
233,6.172342,18.626953
234,6.481046,18.626953
235,5.985291,18.626953
236,6.265725,18.626953
237,5.955348,18.626953
238,6.173830,18.626953
239,6.310629,18.626953
240,6.237105,18.626953
241,6.029475,18.626953
242,5.970836,18.626953
243,6.189500,18.626953
244,6.527306,18.626953
245,6.155295,18.626953
246,5.910016,18.626953
247,6.302665,18.626953
248,6.029561,18.626953
249,6.188828,18.626953
250,5.954898,18.626953
