step,gpu_mem_gb,gpu_mem_reserved_gb
136,4.645189,6.253906
137,4.630896,6.253906
138,4.817181,6.253906
139,4.764753,6.253906
140,4.684720,6.253906
141,4.588664,6.253906
142,4.548080,6.253906
143,4.571739,6.253906
144,4.630520,6.253906
145,4.522714,6.253906
146,4.555848,6.253906
147,4.524297,6.253906
148,4.630942,6.253906
149,4.682162,6.253906
150,4.630896,6.253906
151,4.764459,6.253906
152,4.524236,6.253906
153,4.785266,6.253906
154,4.653064,6.253906
155,4.755878,6.253906
156,4.682307,6.253906
157,4.661259,6.253906
158,4.675171,6.253906
159,4.817983,6.253906
160,4.449373,6.253906
161,4.825371,6.253906
162,4.659806,6.253906
163,4.786810,6.253906
164,4.463453,6.253906
165,4.548427,6.253906
166,4.598739,6.253906
167,4.531780,6.253906
168,4.530803,6.253906
169,4.645555,6.253906
170,4.556558,6.253906
171,4.809936,6.253906
172,4.639841,6.253906
173,4.772652,6.253906
174,4.640781,6.253906
175,4.630268,6.253906
176,4.448252,6.253906
177,4.779458,6.253906
178,4.837832,6.253906
179,4.459673,6.253906
180,4.632127,6.253906
181,4.916550,6.253906
182,4.726593,6.253906
183,4.524099,6.253906
184,4.837228,6.253906
185,4.587779,6.253906
186,4.632498,6.253906
187,4.588010,6.253906
188,4.653356,6.253906
189,4.667807,6.253906
190,4.801217,6.253906
191,4.587974,6.253906
192,4.710028,6.253906
193,4.810199,6.253906
194,4.548297,6.253906
195,4.571739,6.253906
196,4.700524,6.253906
197,4.836410,6.253906
198,4.917986,6.253906
199,4.579489,6.253906
200,4.524016,6.253906
201,4.587779,6.253906
202,4.691363,6.253906
203,4.660606,6.253906
204,4.456678,6.253906
205,4.653086,6.253906
206,4.597552,6.253906
207,4.440073,6.253906
208,4.674078,6.253906
209,4.579420,6.253906
210,4.523627,6.253906
211,4.582677,6.253906
212,4.515339,6.253906
213,4.629986,6.253906
214,4.690477,6.253906
215,4.616694,6.253906
216,4.516238,6.253906
217,4.685036,6.253906
218,4.821559,6.253906
219,4.631548,6.253906
220,4.631813,6.253906
221,4.504732,6.253906
222,4.563390,6.253906
223,4.631535,6.253906
224,4.507602,6.253906
225,4.531675,6.253906
226,4.675559,6.253906
227,4.652791,6.253906
228,4.801056,6.253906
229,4.486696,6.253906
230,4.682344,6.253906
231,4.524524,6.253906
232,4.772178,6.253906
233,4.646310,6.253906
234,4.825531,6.253906
235,4.772835,6.253906
236,4.816997,6.253906
237,4.779498,6.253906
238,4.504230,6.253906
239,4.464948,6.253906
240,4.801297,6.253906
241,4.503969,6.253906
242,4.598912,6.253906
243,4.748223,6.253906
244,4.555671,6.253906
245,4.660606,6.253906
246,4.770369,6.253906
247,4.660258,6.253906
248,4.639810,6.253906
249,4.801502,6.253906
250,4.587779,6.253906
